word,sentiment_importance,course_importance,total_importance,category,word_length,is_japanese,rank
きれ,0.0008614514436986,0.0009288175238503,0.0017902689675489002,共通要因,2,True,44
進める,0.0008967415878066,0.0008895989369463,0.0017863405247529,共通要因,3,True,45
ソーシャル,0.0008261695504188,0.0009580925107002,0.001784262061119,共通要因,5,True,46
符号,0.0004732452332973,0.001305641233921,0.0017788864672183,評価特化,2,True,47
生まれる,0.0006597985823949,0.0011163502931594,0.0017761488755543,共通要因,4,True,48
こなす,0.0009401718527078,0.0008357927203178,0.0017759645730256002,共通要因,3,True,49
ハイブリッド,0.0008334623028834,0.0009418576955795,0.0017753199984629,共通要因,6,True,50
感覚,0.0010452476888895,0.0007255843281745,0.001770832017064,共通要因,2,True,51
操作,0.0008132107857916,0.0009572651942034,0.001770475979995,共通要因,2,True,52
ブレッド,0.0010803237557411,0.0006899610161781,0.0017702847719192,共通要因,4,True,53
近づい,0.0004963675005869,0.0012727014043114,0.0017690689048983,評価特化,3,True,54
焦点,0.0012826823762484,0.0004854830248015,0.0017681654010499,感情特化,2,True,55
影響,0.0010199228612085,0.0007481378104005,0.001768060671609,共通要因,2,True,56
守っ,0.0012625824246141,0.000500893427266,0.0017634758518801,共通要因,2,True,57
積分,0.0010375251833881,0.0007235001666205,0.0017610253500086,共通要因,2,True,58
組む,0.0014277100563049,0.0003324266937043,0.0017601367500092,感情特化,2,True,59
気づか,0.0007538069039583,0.0010050311684608,0.0017588380724191,共通要因,3,True,60
あり,0.0010795324599467,0.0006787728224014,0.0017583052823481001,共通要因,2,True,61
深める,0.0008400933756665,0.0009118429022944,0.0017519362779609,共通要因,3,True,62
素子,0.0014317973770878,0.0003134608268737,0.0017452582039615,感情特化,2,True,63
英語べ,0.0012595412135124,0.0004723387956619,0.0017318800091742999,感情特化,3,True,64
教員,0.0010011165092388,0.0007300806335277,0.0017311971427664999,共通要因,2,True,65
想定,0.0007410150553498,0.0009869842657021,0.0017279993210519,共通要因,2,True,66
やすくべ,0.001069792617972,0.0006571910702265,0.0017269836881985,共通要因,4,True,67
前回,0.0012402959835173,0.0004852861166,0.0017255821001173,感情特化,2,True,68
入力,0.0012457988411188,0.0004760865867137,0.0017218854278325002,感情特化,2,True,69
ユーモア,0.0011314855267604,0.0005860726038614,0.0017175581306218,共通要因,4,True,70
です修,0.0007678251713514,0.0009490363299846,0.001716861501336,共通要因,3,True,71
言葉,0.0010648080026325,0.0006491451807644,0.0017139531833969001,共通要因,2,True,72
エイム,0.0010689098853617,0.000643890351057,0.0017128002364187002,共通要因,3,True,73
出力,0.0011092827965815,0.0006028991192579,0.0017121819158394,共通要因,2,True,74
やる,0.001004033465768,0.0007022655849633,0.0017062990507313,共通要因,2,True,75
判例,0.000732672214508,0.000972466468811,0.001705138683319,共通要因,2,True,76
懸命張っ,0.001200224376387,0.0005047325458791,0.0017049569222661,共通要因,4,True,77
もらっ,0.0008632308507168,0.0008404049175706,0.0017036357682874,共通要因,3,True,78
用意,0.0008144142582666,0.0008892062618288,0.0017036205200954,共通要因,2,True,79
勇気,0.0010596228142579,0.0006357493499914,0.0016953721642493,共通要因,2,True,80
ですしかっ,0.0006947252326286,0.0010006108249609,0.0016953360575895,共通要因,5,True,81
果たし,0.0011329516768455,0.0005620867013931,0.0016950383782386,共通要因,3,True,82
少ししかっ,0.0009952667945375,0.0006956771637002,0.0016909439582377,共通要因,5,True,83
一切,0.0010456408684452,0.0006448968003193,0.0016905376687645,共通要因,2,True,84
基礎,0.0004119836618379,0.0012776238140476,0.0016896074758855,評価特化,2,True,85
こと々,0.0008150193840265,0.0008697122335433,0.0016847316175698,共通要因,3,True,86
詳細,0.0010053851874545,0.0006766943261027,0.0016820795135572,共通要因,2,True,87
取り組み,0.0007106380737957,0.0009708189471282,0.0016814570209239001,共通要因,4,True,88
議論,0.0011249688627608,0.000554483762737,0.0016794526254978,共通要因,2,True,89
特別,0.0009258904804786,0.0007532897094885,0.0016791801899671,共通要因,2,True,90
TA,0.0014084410809335,0.0002681063044638,0.0016765473853973,感情特化,2,False,91
受けれ,0.0009150251687046,0.000759637899815,0.0016746630685196,共通要因,3,True,92
無くし,0.0009519613037506,0.0007218557099501,0.0016738170137007,共通要因,3,True,93
教科,0.0008319961791933,0.0008391562591332,0.0016711524383265,共通要因,2,True,94
OK,0.001194678992033,0.0004749998450279,0.0016696788370609002,感情特化,2,False,95
女性,0.0008599553257226,0.0008080502351125,0.0016680055608351,共通要因,2,True,96
固有,0.0007987183829148,0.0008690916001796,0.0016678099830944,共通要因,2,True,97
ジム,0.0010401053088051,0.0006244374173028,0.0016645427261079,共通要因,2,True,98
低く,0.0009527853024857,0.0007117470460278,0.0016645323485135,共通要因,2,True,99
ロボット,0.0007974223124903,0.0008650873969127,0.001662509709403,共通要因,4,True,100
就職,0.0007216307366716,0.0009401477016936,0.0016617784383652,共通要因,2,True,101
学力,0.0006597615778446,0.0010013356804847,0.0016610972583293,共通要因,2,True,102
感謝,0.0012947014932121,0.0003661608057362,0.0016608622989483,感情特化,2,True,103
確かめる,0.0007619605614588,0.0008981875502146,0.0016601481116733999,共通要因,4,True,104
点数,0.0006508626688958,0.0010053476100194,0.0016562102789152,共通要因,2,True,105
フリー,0.0007655924806992,0.0008894287877612,0.0016550212684604,共通要因,3,True,106
つれ,0.0007985317827881,0.0008510602889834,0.0016495920717714998,共通要因,2,True,107
順序,0.0007253153757615,0.0009236220609058,0.0016489374366673,共通要因,2,True,108
出し,0.0008397644549085,0.0008066642571959,0.0016464287121043999,共通要因,2,True,109
引き続き張っ,0.0007914386689662,0.0008538678288459,0.0016453064978121002,共通要因,6,True,110
対策,0.0007215322047058,0.0009213368563602,0.001642869061066,共通要因,2,True,111
少な,0.000955837778747,0.0006868988275527,0.0016427366062997,共通要因,2,True,112
取り組め丈夫,0.0014063686664615,0.0002337981547628,0.0016401668212243,感情特化,6,True,113
人材,0.0003735367208719,0.0012649204581975,0.0016384571790694,評価特化,2,True,114
くださっ,0.0007241220073774,0.0009125002007931,0.0016366222081705,共通要因,4,True,115
おけ,0.0004222590941935,0.0012140431637434,0.0016363022579369,評価特化,2,True,116
面白み,0.0007536441087722,0.0008808925747871,0.0016345366835593001,共通要因,3,True,117
たくさんべ,0.0008373044963393,0.0007925259747675,0.0016298304711068,共通要因,5,True,118
すごい,0.0006502059598763,0.00097908741898,0.0016292933788563,共通要因,3,True,119
無し,0.0011533120026191,0.0004752712945143,0.0016285832971333998,感情特化,2,True,120
行動,0.0009117579849606,0.0007133212956515,0.0016250792806121,共通要因,2,True,121
科目,0.0007958004485172,0.0008289358378704,0.0016247362863876,共通要因,2,True,122
付け,0.0012815562180346,0.0003423946599165,0.0016239508779511001,感情特化,2,True,123
発展,0.0009722125716507,0.0006509877741336,0.0016232003457843,共通要因,2,True,124
コミュニケーション,0.001185778823452,0.0004370648033565,0.0016228436268085,感情特化,9,True,125
読み込ん,0.0011122025549411,0.0005101129412651,0.0016223154962062,共通要因,4,True,126
決める,0.0006318033805915,0.0009900155876364,0.0016218189682279,共通要因,3,True,127
さま,0.0011833601941665,0.0004375505571564,0.0016209107513228999,感情特化,2,True,128
病気,0.0010338688734918,0.0005861860699951,0.0016200549434869,共通要因,2,True,129
とら,0.0004453377798199,0.0011746875941753,0.0016200253739952,評価特化,2,True,130
環境,0.0006461207835154,0.0009712498956031,0.0016173706791185,共通要因,2,True,131
アプリケーション,0.0006920304149389,0.0009253341704607,0.0016173645853996,共通要因,8,True,132
細かく,0.0008156055926668,0.0008015221707066,0.0016171277633734,共通要因,3,True,133
テスト丈夫,0.0005809350146187,0.0010351853238211,0.0016161203384398,共通要因,5,True,134
高める,0.0008288253037655,0.0007861074609834,0.0016149327647489,共通要因,3,True,135
試し,0.0010871645063161,0.0005267430096864,0.0016139075160025,共通要因,2,True,136
最初,0.000810875053111,0.0008021288793225,0.0016130039324335,共通要因,2,True,137
半年,0.0009964287038082,0.0006150806565647,0.0016115093603729,共通要因,2,True,138
礼儀法,0.0009185715268055,0.0006924296418825,0.0016110011686880001,共通要因,3,True,139
殆ど,0.0008705084522565,0.0007387176156044,0.0016092260678609001,共通要因,2,True,140
デバイス,0.0012973485093924,0.0003111081257943,0.0016084566351867,感情特化,4,True,141
試合,0.0012114490899774,0.0003943848941061,0.0016058339840834999,感情特化,2,True,142
信じ,0.0007184289395809,0.0008826613426208,0.0016010902822016998,共通要因,2,True,143
なく習,0.0006058271974325,0.0009948189059893,0.0016006461034218,共通要因,3,True,144
つけ,0.0008143906156684,0.0007852264095184,0.0015996170251868,共通要因,2,True,145
大きかっ,0.0005740762377778,0.0010248944163322,0.00159897065411,共通要因,4,True,146
表す,0.0006793779321014,0.0009187115356326,0.001598089467734,共通要因,2,True,147
バレー,0.000576078146696,0.0010171398520469,0.0015932179987429,共通要因,3,True,148
から修,0.0011679769626685,0.0004250566874231,0.0015930336500916001,感情特化,3,True,149
聞い,0.0006405432311604,0.0009510846518468,0.0015916278830071999,共通要因,2,True,150
起こし,0.000809621065855,0.0007818167408307,0.0015914378066857,共通要因,3,True,151
最も,0.0005805624479597,0.0010085295547138,0.0015890920026735002,共通要因,2,True,152
excel,0.0006923712790012,0.0008946219459176,0.0015869932249187998,共通要因,5,False,153
ソフト,0.0006401607921967,0.0009462917223572,0.0015864525145539,共通要因,3,True,154
権利,0.0006673793707575,0.0009189322590827,0.0015863116298402,共通要因,2,True,155
やすかっしかっ,0.0009974211764832,0.0005873516201972,0.0015847727966804,共通要因,7,True,156
です張り,0.0011829178441654,0.0004000819542191,0.0015829997983845,感情特化,4,True,157
授業べ,0.0008295014500617,0.0007533445954322,0.0015828460454939,共通要因,3,True,158
かなり,0.0007685266920373,0.0008136241094154,0.0015821508014527,共通要因,3,True,159
パワー,0.0010844375145562,0.0004959113843052,0.0015803488988613999,感情特化,3,True,160
こと習習,0.0012398143964154,0.0003391496304954,0.0015789640269108,感情特化,4,True,161
地域生,0.0013761251336998,0.0002013088928328,0.0015774340265326,感情特化,3,True,162
ですひ,0.0008964124135673,0.0006805174052715,0.0015769298188388,共通要因,3,True,163
決して,0.0009757285671574,0.0006009872470583,0.0015767158142156999,共通要因,3,True,164
年間,0.0010969334492279,0.0004764496078414,0.0015733830570692998,感情特化,2,True,165
とおり,0.0006180296341578,0.0009550124406814,0.0015730420748392001,共通要因,3,True,166
つもり,0.0005299072712659,0.0010408519456783,0.0015707592169442,共通要因,3,True,167
量子,0.0012077209539711,0.0003629168495535,0.0015706378035246,感情特化,2,True,168
示す,0.0008175924420356,0.0007515400648117,0.0015691325068473,共通要因,2,True,169
受験,0.0006055335203806,0.0009635520478089,0.0015690855681895,共通要因,2,True,170
能力う,0.0009059072113954,0.0006621439869587,0.0015680511983541,共通要因,3,True,171
仕上げる,0.0009071625769138,0.0006604462862014,0.0015676088631152,共通要因,4,True,172
録画,0.0006104041304853,0.000956548584832,0.0015669527153173001,共通要因,2,True,173
放置,0.0010284129530191,0.0005372154215971,0.0015656283746162,共通要因,2,True,174
成り立っ,0.0006041207483836,0.0009604149631091,0.0015645357114927,共通要因,4,True,175
講義題,0.0007946342229843,0.0007696114480495,0.0015642456710337998,共通要因,3,True,176
視点,0.0007480877500615,0.0008157130919004,0.0015638008419619001,共通要因,2,True,177
臨ん,0.0008824073562496,0.0006813089314259,0.0015637162876755,共通要因,2,True,178
挟ん,0.0012103362152209,0.0003508925437927,0.0015612287590135998,感情特化,2,True,179
レジメ,0.0008760883162419,0.0006842066844304,0.0015602950006723,共通要因,3,True,180
シート,0.0006606343335339,0.0008995650070054,0.0015601993405393,共通要因,3,True,181
配信,0.0006301941143141,0.000926785584953,0.0015569796992671,共通要因,2,True,182
理由,0.0009490260364193,0.0006047358834429,0.0015537619198622002,共通要因,2,True,183
守る,0.0005999654531478,0.0009509176015853,0.0015508830547331,共通要因,2,True,184
月曜,0.0008478611707687,0.0007023885846138,0.0015502497553825001,共通要因,2,True,185
赤い,0.0008656065911054,0.000684426476558,0.0015500330676634,共通要因,2,True,186
11,0.0005609809110562,0.0009889788925647,0.0015499598036209,共通要因,2,False,187
エピソード,0.0007652783145507,0.0007841785748799,0.0015494568894306002,共通要因,5,True,188
高齢,0.0009951575526169,0.0005542593342917,0.0015494168869086,共通要因,2,True,189
III修,0.0006454899907112,0.0009032472968101,0.0015487372875212999,共通要因,4,True,190
よく,0.000762120340617,0.0007839103137165,0.0015460306543335,共通要因,2,True,191
機器,0.0010423849345044,0.000502797915081,0.0015451828495854,共通要因,2,True,192
ましょう,0.0007767870816285,0.0007672492830268,0.0015440363646553,共通要因,4,True,193
やすく習,0.0011908686054604,0.0003527849912643,0.0015436535967247,感情特化,4,True,194
構築,0.0005656419829888,0.0009768645871769,0.0015425065701657002,共通要因,2,True,195
楽しい張っ,0.000965267419815,0.0005767747759819,0.0015420421957969,共通要因,5,True,196
やりらかっ,0.0009313387175401,0.0006105328599611,0.0015418715775012,共通要因,5,True,197
ストレス,0.0011856603468286,0.0003557449270939,0.0015414052739225,感情特化,4,True,198
薄い,0.000645683457454,0.00089518353343,0.001540866990884,共通要因,2,True,199
当て,0.0004883454077773,0.0010522741962362,0.0015406196040135,評価特化,2,True,200
合格,0.0011437381223096,0.0003962631700402,0.0015400012923498,感情特化,2,True,201
記載,0.0007618963718414,0.0007777315460973,0.0015396279179386999,共通要因,2,True,202
かかわら,0.0012001934505644,0.0003393962979316,0.001539589748496,感情特化,4,True,203
進ん,0.0007484552073985,0.0007902933086486,0.0015387485160471,共通要因,2,True,204
生産,0.0011099184242387,0.0004278098543485,0.0015377282785872001,感情特化,2,True,205
述べる,0.0005922424606978,0.0009448863565921,0.0015371288172898998,共通要因,3,True,206
ことべる,0.0012795447625897,0.0002572224898771,0.0015367672524668002,感情特化,4,True,207
公式記,0.0009221445236887,0.0006135255098342,0.0015356700335229,共通要因,3,True,208
生き物,0.0013137528938906,0.0002172791532107,0.0015310320471013002,感情特化,3,True,209
すべて,0.0007662280378016,0.0007632824507626,0.0015295104885642,共通要因,3,True,210
古い,0.000692693516612,0.0008367511133352,0.0015294446299472,共通要因,2,True,211
comments,0.001106571406126,0.0004228342037934,0.0015294056099193999,感情特化,8,False,212
うち習,0.0006565132311412,0.000872688634055,0.0015292018651961998,共通要因,3,True,213
比べ,0.0004497784962002,0.0010786427773981,0.0015284212735983,評価特化,2,True,214
確立,0.0011662376875227,0.0003618746995925,0.0015281123871152,感情特化,2,True,215
できかり,0.0006825514137744,0.0008431002497673,0.0015256516635417001,共通要因,4,True,216
引く,0.0009047243405472,0.000620543279431,0.0015252676199782001,共通要因,2,True,217
作品,0.0010482066256158,0.0004768326659412,0.0015250392915569998,感情特化,2,True,218
リラックス,0.0008697989754951,0.000654633801717,0.0015244327772121,共通要因,5,True,219
是非,0.0005358681537029,0.0009881214397709,0.0015239895934738,共通要因,2,True,220
合う,0.0006602456793189,0.0008630789816379,0.0015233246609568,共通要因,2,True,221
とても,0.0008924206234592,0.0006307473697111,0.0015231679931703,共通要因,3,True,222
困難,0.0008793759929097,0.0006433754511501,0.0015227514440598,共通要因,2,True,223
とにかく,0.0008989325439443,0.000622352014999,0.0015212845589433,共通要因,4,True,224
おもしろい,0.0008558059732119,0.0006651029818587,0.0015209089550706,共通要因,5,True,225
関わる,0.0007126762701029,0.0008074761452999,0.0015201524154028001,共通要因,3,True,226
いただけるしい,0.0007212990894913,0.0007980018854141,0.0015193009749054,共通要因,7,True,227
財産,0.0009146644733846,0.0006032478995621,0.0015179123729467,共通要因,2,True,228
さまざま,0.000394985418428,0.0011223870244893,0.0015173724429173,評価特化,4,True,229
苦しむ,0.0005616238340735,0.000955703202635,0.0015173270367085,共通要因,3,True,230
電磁学,0.0007517567852087,0.0007654697095092,0.0015172264947179,共通要因,3,True,231
取る,0.0006605810672044,0.0008563056375299,0.0015168867047342998,共通要因,2,True,232
プリントい,0.0007335816820462,0.0007824748754501,0.0015160565574963,共通要因,5,True,233
ところしかっ,0.0008064684058938,0.0007094921810286,0.0015159605869224,共通要因,6,True,234
英語,0.001154755729676,0.0003605426254647,0.0015152983551407,感情特化,2,True,235
デザイン,0.0007705157888787,0.0007435800241572,0.0015140958130359,共通要因,4,True,236
反面,0.0006645426154136,0.0008478686213493,0.0015124112367629,共通要因,2,True,237
ください,0.0010693148842879,0.0004418176313748,0.0015111325156627001,感情特化,4,True,238
文法習,0.000869035306904,0.0006399965948528,0.0015090319017568,共通要因,3,True,239
与え,0.0006877785040573,0.0008212436329234,0.0015090221369807,共通要因,2,True,240
そんな,0.0008236594589018,0.0006835815019723,0.0015072409608741,共通要因,3,True,241
無い,0.0008064102476988,0.0006999260722062,0.001506336319905,共通要因,2,True,242
正しく,0.0007709285710006,0.0007344498299062,0.0015053784009068,共通要因,3,True,243
よかっ,0.0012022506086635,0.0003029850978074,0.0015052357064709,感情特化,3,True,244
科目張っ,0.0014050062745809,9.92482528090477e-05,0.0015042545273899477,感情特化,4,True,245
まし習習,0.0010138115083629,0.0004901293326507,0.0015039408410136,感情特化,4,True,246
始める,0.0010124850604269,0.0004914167026678,0.0015039017630947,感情特化,3,True,247
覚えれ,0.0010898850858211,0.0004139482975006,0.0015038333833217001,感情特化,3,True,248
メイン,0.0008371440185741,0.0006640651686625,0.0015012091872366,共通要因,3,True,249
キツかっ,0.001192519813776,0.0003077819943428,0.0015003018081188,感情特化,4,True,250
ものべ,0.0005703754723072,0.0009298212826251,0.0015001967549323,共通要因,3,True,251
確か,0.0011251413009383,0.0003748373551802,0.0014999786561185,感情特化,2,True,252
毎回題,0.0006345530273392,0.0008651907555758,0.001499743782915,共通要因,3,True,253
訪問,0.0008110383152961,0.0006884488463401,0.0014994871616362,共通要因,2,True,254
生活,0.0008624474837186,0.0006346006576024,0.001497048141321,共通要因,2,True,255
おけ丈夫,0.0004848710754338,0.001008205992334,0.0014930770677678,評価特化,4,True,256
基本,0.0008353760690781,0.000657617360696,0.0014929934297741,共通要因,2,True,257
記憶,0.0005510221803333,0.0009411398957415,0.0014921620760748,共通要因,2,True,258
深くべる,0.0007471259062488,0.0007443328698476,0.0014914587760964,共通要因,4,True,259
いただけるい,0.0003051492385566,0.0011859806254506,0.0014911298640072,評価特化,6,True,260
freshman,0.0007995138210909,0.000690401664802,0.0014899154858929,共通要因,8,False,261
覚えよう,0.001160522124597,0.0003293593014989,0.0014898814260959,感情特化,4,True,262
思い出,0.0009681514153877,0.0005214425424734,0.0014895939578611,共通要因,3,True,263
一定,0.0010876299015113,0.0004018310989652,0.0014894610004765,感情特化,2,True,264
理論,0.0006433816020747,0.0008452616811516,0.0014886432832263,共通要因,2,True,265
なくしかっ,0.0010402575135231,0.0004465164882796,0.0014867740018027,感情特化,5,True,266
でし書,0.000838179141283,0.0006485444804032,0.0014867236216862,共通要因,3,True,267
実行,0.0012263992712611,0.0002599606911341,0.0014863599623952,感情特化,2,True,268
ニュース,0.001227967441082,0.0002563816885794,0.0014843491296614001,感情特化,4,True,269
あるいは,0.0006727162334654,0.00081084916989,0.0014835654033554,共通要因,4,True,270
確認,0.0009870625528488,0.0004963478829273,0.0014834104357761002,感情特化,2,True,271
かたち,0.0009670294821262,0.0005160957574844,0.0014831252396106,共通要因,3,True,272
ないこ,0.0006895658249656,0.0007925014942884,0.001482067319254,共通要因,3,True,273
予告,0.000995412779351,0.0004861752192179,0.0014815879985689,感情特化,2,True,274
疑問,0.0011986679612443,0.0002826927946164,0.0014813607558607,感情特化,2,True,275
わかる,0.0009452326653095,0.0005357904861179,0.0014810231514274,共通要因,3,True,276
向き合い,0.0009598185618718,0.0005198568105697,0.0014796753724415001,共通要因,4,True,277
in,0.0004529304802417,0.0010267004370689,0.0014796309173105999,評価特化,2,False,278
受けよう,0.0010935082835586,0.0003859449766184,0.001479453260177,感情特化,4,True,279
貴重,0.0008563036435698,0.0006213477218007,0.0014776513653704999,共通要因,2,True,280
おく習,0.001066163980535,0.000411362520286,0.001477526500821,感情特化,3,True,281
向上感,0.0007927760481834,0.0006846934556961,0.0014774695038795,共通要因,3,True,282
新聞,0.0009966380177782,0.0004806406795978,0.0014772786973759999,感情特化,2,True,283
公開,0.0010094855150038,0.0004670846868645,0.0014765702018683,感情特化,2,True,284
軌道,0.0009904977466378,0.0004849849002701,0.0014754826469079,感情特化,2,True,285
プロ,0.0011193414684385,0.0003559365868568,0.0014752780552953,感情特化,2,True,286
プロセス,0.0008088307721274,0.0006647455905164,0.0014735763626437999,共通要因,4,True,287
道具,0.0008498303592205,0.0006236727039019,0.0014735030631224,共通要因,2,True,288
諦め張っ,0.0007094703614711,0.0007636025547981,0.0014730729162692,共通要因,4,True,289
制御,0.001008945568982,0.0004636838307811,0.0014726293997631,感情特化,2,True,290
注目,0.0008394999260252,0.0006330480629747,0.0014725479889999,共通要因,2,True,291
メリハリ,0.0011175461113452,0.0003546071904046,0.0014721533017498,感情特化,4,True,292
ニュアンス,0.0009875145430366,0.0004833315809567,0.0014708461239933,感情特化,5,True,293
答える,0.0010469135289129,0.0004233870851366,0.0014703006140495,感情特化,3,True,294
決まり,0.0011885568499565,0.0002816125750541,0.0014701694250106,感情特化,3,True,295
作り上げる,0.0008273087441921,0.0006428030984742,0.0014701118426663,共通要因,5,True,296
面白,0.0010222227823349,0.0004476040842071,0.0014698268665419999,感情特化,2,True,297
しゃべっ,0.0007294533508164,0.0007402183754103,0.0014696717262267,共通要因,4,True,298
基準,0.0008625327050685,0.000606580376625,0.0014691130816934998,共通要因,2,True,299
周辺,0.0012982587019602,0.0001704276849826,0.0014686863869428001,感情特化,2,True,300
仕方ない,0.0010159629441442,0.0004513244188967,0.0014672873630409,感情特化,4,True,301
抱える,0.0005077281966805,0.0009591567019621,0.0014668848986426,共通要因,3,True,302
ます,0.0011763021243789,0.0002895853551801,0.0014658874795589999,感情特化,2,True,303
開発,0.0006911029950493,0.00077352921168,0.0014646322067293,共通要因,2,True,304
予定,0.0004873917704182,0.0009761109415973,0.0014635027120155,評価特化,2,True,305
切れ,0.0011657827666827,0.0002952888607978,0.0014610716274804998,感情特化,2,True,306
掲示,0.0006788298487663,0.0007811060005968,0.0014599358493631001,共通要因,2,True,307
ネットワーク,0.0007788810532453,0.00068090990359,0.0014597909568353,共通要因,6,True,308
抑え,0.0008931968893323,0.0005643122962542,0.0014575091855865,共通要因,2,True,309
扱う,0.0005464078858494,0.0009106375277042,0.0014570454135536,共通要因,2,True,310
的確,0.0007175377205662,0.00073895668206,0.0014564944026262,共通要因,2,True,311
いろんな,0.0005741593926105,0.0008823335344015,0.001456492927012,共通要因,4,True,312
課程,0.0009749680757522,0.0004813164472579,0.0014562845230101,感情特化,2,True,313
ただ,0.0008744378639778,0.0005794864829996,0.0014539243469774,共通要因,2,True,314
思う張っ,0.0006003491580486,0.0008527413010597,0.0014530904591083002,共通要因,4,True,315
以上,0.0006470316231755,0.0008057222022848,0.0014527538254603,共通要因,2,True,316
動かす,0.0008387918774546,0.0006138389845463,0.0014526308620009,共通要因,3,True,317
サポート,0.0007492780685424,0.0007032413035631,0.0014525193721054998,共通要因,4,True,318
礼儀,0.0012036283664843,0.00024724664057,0.0014508750070543,感情特化,2,True,319
仕方べ,0.0012817066162824,0.0001679000755151,0.0014496066917975,感情特化,3,True,320
取り入れ,0.000780864763591,0.0006678342819213,0.0014486990455123,共通要因,4,True,321
おき,0.0011134066576646,0.0003349499522962,0.0014483566099608,感情特化,2,True,322
側面,0.000517302616076,0.0009308464147827,0.0014481490308586998,共通要因,2,True,323
翌週,0.0008811987936496,0.0005660019814968,0.0014472007751463998,共通要因,2,True,324
よく張っ,0.000820512750319,0.0006257274321147,0.0014462401824337,共通要因,4,True,325
パターン,0.000644943366448,0.0008012682199478,0.0014462115863958002,共通要因,4,True,326
土日,0.0009125925600528,0.0005333125591278,0.0014459051191806,共通要因,2,True,327
入れ,0.0010864729927459,0.0003583388744105,0.0014448118671564,感情特化,2,True,328
並行,0.0007207207381725,0.0007236537834008,0.0014443745215733,共通要因,2,True,329
教えあい,0.0009142447795186,0.0005293871675218,0.0014436319470404,共通要因,4,True,330
